"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","es_method","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered/synthesized","speech_type_NA","own_mother_a.no","own_mother_b.yes","own_mother_NA","presentation_a.tape recording","presentation_b.video recording","presentation_NA","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm"
"123","MB","kyotobabylab",NA,"ManyBabies Consortium (2020)",371.571428571429,"12-15 mo",NA,NA,NA,"japanese",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,7.23002542792293,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"kyotobabylab, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"124","MB","labunam",NA,"ManyBabies Consortium (2020)",404.900826446281,"12-15 mo",NA,NA,NA,"spanish",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.32494651448181,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"labunam, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"125","MB","labunam",NA,"ManyBabies Consortium (2020)",96,"3-6 mo",NA,NA,NA,"spanish",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-1.82291243579023,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"labunam, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"126","MB","labunam",NA,"ManyBabies Consortium (2020)",327.371428571429,"9-12 mo",NA,NA,NA,"spanish",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.77798863423042,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"labunam, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"127","MB","labunam",NA,"ManyBabies Consortium (2020)",221.965753424658,"6-9 mo",NA,NA,NA,"spanish",0,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.31525291981613,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"labunam, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"128","MB","lancaster",NA,"ManyBabies Consortium (2020)",409,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.45961056026759,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lancaster, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"129","MB","langlabucla",NA,"ManyBabies Consortium (2020)",225,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.41493250507705,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"langlabucla, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"130","MB","langlabucla",NA,"ManyBabies Consortium (2020)",454.761904761905,"12-15 mo",NA,NA,NA,"english",1,"non-typical","a.yes","4","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,9.96295828569153,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"langlabucla, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"131","MB","lcdfsu",NA,"ManyBabies Consortium (2020)",425.831325301205,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,9.01254503139784,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lcdfsu, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"132","MB","lcdfsu",NA,"ManyBabies Consortium (2020)",319.388888888889,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.51575014268838,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lcdfsu, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"133","MB","lcduleeds",NA,"ManyBabies Consortium (2020)",413.531746031746,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.6084852656469,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lcduleeds, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"134","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",315.238709677419,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.37941048396731,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"ldlottawa, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"135","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",147.357664233577,"3-6 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.135735555580745,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"ldlottawa, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"136","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",241.104938271605,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.94400406459101,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"ldlottawa, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"137","MB","ldlottawa",NA,"ManyBabies Consortium (2020)",414.882352941176,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.65285474361767,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"ldlottawa, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"138","MB","lllliv",NA,"ManyBabies Consortium (2020)",399.253333333333,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.13941783140206,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lllliv, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"139","MB","lllliv",NA,"ManyBabies Consortium (2020)",292.666666666667,"9-12 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.63788476088082,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lllliv, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"140","MB","lllliv",NA,"ManyBabies Consortium (2020)",225.117318435754,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.41878659297962,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lllliv, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"141","MB","lppparisdescartes2",NA,"ManyBabies Consortium (2020)",241.6,"6-9 mo",NA,NA,NA,"french",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.96026759049098,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lppparisdescartes2, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"142","MB","lscppsl",NA,"ManyBabies Consortium (2020)",401.677685950413,"12-15 mo",NA,NA,NA,"french",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.2190614784809,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"lscppsl, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"143","MB","madlabucsd",NA,"ManyBabies Consortium (2020)",234.858823529412,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.73880975637179,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"madlabucsd, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"144","MB","minddevlabbicocca",NA,"ManyBabies Consortium (2020)",193.411764705882,"6-9 mo",NA,NA,NA,"italian",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.37721124048712,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"minddevlabbicocca, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"145","MB","minddevlabbicocca",NA,"ManyBabies Consortium (2020)",144.75,"3-6 mo",NA,NA,NA,"italian",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.22140126627643,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"minddevlabbicocca, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"146","MB","musdevutm",NA,"ManyBabies Consortium (2020)",283,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.32032015290885,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"musdevutm, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"147","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",429.449275362319,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,9.13140015824127,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"nusinfantlanguagecentre, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"148","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",251.417910447761,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.28280078522689,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"nusinfantlanguagecentre, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"149","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",251.417910447761,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.28280078522689,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"nusinfantlanguagecentre, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"150","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",251.417910447761,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.28280078522689,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"nusinfantlanguagecentre, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"151","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",251.417910447761,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","5","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.28280078522689,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"nusinfantlanguagecentre, #5",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"152","MB","nusinfantlanguagecentre",NA,"ManyBabies Consortium (2020)",278,"9-12 mo",NA,NA,NA,"english",0,"typical","a.yes","6","a.cf","a.preference",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,4.15606259706128,0,1,0,1,0,0,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,0,1,0,"nusinfantlanguagecentre, #6",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"153","MB","purdueinfantspeech",NA,"ManyBabies Consortium (2020)",273,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.99180504121371,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"purdueinfantspeech, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"154","MB","socialcogumiami",NA,"ManyBabies Consortium (2020)",135.606837606838,"3-6 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.521767967760084,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"socialcogumiami, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"155","MB","wsigoettingen",NA,"ManyBabies Consortium (2020)",411.939393939394,"12-15 mo",NA,NA,NA,"german",0,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.55617409309919,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"wsigoettingen, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"156","MA","Cooper1990","1","Cooper & Aslin (1990)",34,"0-3 mo",12,0.689513180009537,0.103142851058619,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,12,NA,34,NA,33.6,21.4,19.8,15.3,NA,NA,0.583333333,"d_within_two",0.583333333,TRUE,"a.no",TRUE,FALSE,-3.85970612830008,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Cooper1990, #1",0.689513180009537,0.103142851058619,0.321158607324511,0.0600538763284546,1.31897248369062,"Meta-analysis","Meta-analysis",0.0317968389671732,TRUE
"157","MA","Cooper1990","2","Cooper & Aslin (1990)",2,"0-3 mo",16,0.789944866954881,0.0820004029008864,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Hospital room","unfamiliar mother",1,0,1,"a.simulated","test_only","a.native","yes",NA,NA,NA,16,NA,2,NA,18.3,13.9,6.6,4.3,NA,NA,0.4375,"d_within_two",0.4375,TRUE,"a.no",TRUE,FALSE,-4.91095448572452,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,"Cooper1990, #2",0.789944866954881,0.0820004029008864,0.286357124760126,0.228695215708591,1.35119451820117,"Meta-analysis","Meta-analysis",0.00580494777085749,TRUE
"158","MA","Cooper1994","1","Cooper & Aslin (1994)",35,"0-3 mo",12,-0.0386746807953744,0.0833956554556093,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,12,NA,35,NA,30.4,31,17.6,13.1,NA,NA,0.666666667,"d_within_two",0.666666667,TRUE,"a.no",TRUE,FALSE,-3.82685461713057,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,"Cooper1994, #1",-0.0386746807953744,0.0833956554556093,0.288783059502474,-0.60467907676551,0.527329715174762,"Meta-analysis","Meta-analysis",0.893463498021829,FALSE
"159","MA","Cooper1994","2","Cooper & Aslin (1994)",35,"0-3 mo",20,0.27,0.2018225,"english",1,"typical","b.no","2","a.cf","a.preference","a.tape recording","eye-tracking","not reported",3,"between","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes","IDS","ADS",0.57,10,10,35,35,38.6,33.4,NA,NA,NA,NA,0.55,"reported_d",0.55,TRUE,"a.no",TRUE,FALSE,-3.82685461713057,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,"Cooper1994, #2",0.27,0.2018225,0.449246591528528,-0.610507139573292,1.15050713957329,"Meta-analysis","Meta-analysis",0.547835837288782,FALSE
"160","MA","Cooper1994","3","Cooper & Aslin (1994)",35,"0-3 mo",10,1.24184984662166,0.177109552077712,"english",1,"typical","a.yes","3_IDS_first","a.cf","a.preference","a.tape recording","eye-tracking","significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,10,NA,35,NA,44.6,25.7,19.9,8.2,NA,NA,0.4,"d_within_two",0.4,TRUE,"a.no",TRUE,FALSE,-3.82685461713057,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,"Cooper1994, #3",1.24184984662166,0.177109552077712,0.420843857122463,0.417011043546711,2.06668864969661,"Meta-analysis","Meta-analysis",0.00316894069758744,TRUE
"161","MA","Cooper1994","3","Cooper & Aslin (1994)",35,"0-3 mo",10,-0.279891334248482,0.10391695794937,"english",1,"typical","a.yes","3_ADS_first","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",NA,"within_two","Laboratory","unfamiliar mother",1,0,1,"c.filtered/synthesized","test_only","a.native","yes",NA,NA,NA,10,NA,35,NA,23.1,27.4,12.6,17.7,NA,NA,0.4,"d_within_two",0.4,TRUE,"a.no",TRUE,FALSE,-3.82685461713057,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,"Cooper1994, #4",-0.279891334248482,0.10391695794937,0.322361532986443,-0.911708328903031,0.351925660406068,"Meta-analysis","Meta-analysis",0.385255903136768,FALSE
"162","MA","Cooper1997","1","Cooper et al. (1997)",38.7,"0-3 mo",20,-0.360412516046431,0.053247429543073,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking","non-significant",10,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,38.7,NA,30.6,36.3,13.37,17.93,NA,NA,0.4,"d_within_two",0.4,TRUE,"b.yes",TRUE,FALSE,-3.70530402580337,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"Cooper1997, #1",-0.360412516046431,0.053247429543073,0.230754045561661,-0.8126821346342,0.0918571025413389,"Meta-analysis","Meta-analysis",0.118313823154806,FALSE
"163","MA","Cooper1997","2","Cooper et al. (1997)",42.7,"0-3 mo",20,0.446187426875581,0.0549770804975463,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking","significant",10,"within_two","Laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,20,NA,42.7,NA,34.25,24.82,25.04,16.32,NA,NA,0.2,"d_within_two",0.2,TRUE,"a.no",TRUE,FALSE,-3.57389798112531,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"Cooper1997, #2",0.446187426875581,0.0549770804975463,0.234471918356008,-0.0133690884882099,0.905743942239372,"Meta-analysis","Meta-analysis",0.0570475763609073,FALSE
"164","MA","Cooper1997","3","Cooper et al. (1997)",126,"3-6 mo",23,0.337173813282663,0.0459496995731211,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking","significant",10,"within_two","Laboratory","child’s mother",1,1,1,"b.naturalistic","test_only","a.native","yes",NA,NA,NA,23,NA,126,NA,23.72,19.9,12.76,9.69,NA,NA,0.47826087,"d_within_two",0.47826087,TRUE,"b.yes",TRUE,FALSE,-0.837367100704814,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"Cooper1997, #3",0.337173813282663,0.0459496995731211,0.214358810346394,-0.0829617347651199,0.757309361330447,"Meta-analysis","Meta-analysis",0.1157324244104,FALSE
